start: 
Current Time = 04:38:56
------------------------------------------------------------------
Dataset: perth.csv
Normalization used is StandardScaler
Dataset total size after normalization: (26510, 9)
Train/test division is 70/30
RANDOM FOREST LOGS WITH FOLLOWING PARAMS:
{'n_estimators': [50, 100, 250, 500], 'max_features': ['auto', 'sqrt', 'log2', None], 'max_depth': [5, 6, 7, 8, 9, 10, 11, 12, 13, 14]}
Starting search for best params: 
Current Time = 04:38:56
Best params were the following:
Current Time = 05:57:59
{'max_depth': 14, 'max_features': 'auto', 'n_estimators': 500}
Applying prediction with the params...
!!!!!!!!!!!!!!!!!!!!!!!!!!!True vs Preds!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
[272160.] --- 286250.1123580215
[383040.] --- 320963.6442215197
[498960.] --- 532675.1634914664
[604800.] --- 568963.0085659804
[395640.] --- 323157.39160547405
[302400.] --- 295532.3928545473
[630000.] --- 644351.6431508111
[313110.] --- 348829.4984811227
[327600.] --- 343758.35413257545
[400050.] --- 297912.5143266849
[242550.] --- 225009.36516716104
[322875.] --- 312076.0055556518
[554400.] --- 550178.6477061235
[239400.] --- 257541.04857651665
[264600.] --- 341841.0744796202
[242550.] --- 222460.2779805502
[302400.] --- 283652.0540693565
[226800.] --- 252580.04092488546
[283500.] --- 387313.0772739597
[434700.] --- 332349.89430708694
[538650.] --- 450899.11489137023
[388710.] --- 382734.56406362116
[576450.] --- 554477.8692744715
[393750.] --- 440043.28567024897
[182700.] --- 198499.17733483724
[283500.] --- 297870.3054418949
[327600.] --- 302482.7719002396
[333900.] --- 358457.1356162818
[390600.] --- 495850.30941046105
[396270.] --- 401519.89565877
[179550.] --- 167037.1745172282
[305550.] --- 281798.6550323475
[544320.] --- 575973.0166442256
[423360.] --- 305628.05474498513
[270837.] --- 329500.4466174734
[220500.] --- 248721.14487374944
[301770.] --- 297993.7254893783
[247590.] --- 289067.03249770415
[154350.] --- 175645.1193106831
[289800.] --- 275361.4410781939
[324450.] --- 394306.97446945007
[324450.] --- 303039.6650806162
[209790.] --- 216949.7619930362
[321300.] --- 309154.6783121065
[313740.] --- 338961.4923774274
[179550.] --- 163536.8137410406
[359100.] --- 326327.34355950914
[242550.] --- 249174.45616935517
[236250.] --- 256042.36386247326
[418950.] --- 594131.0332933577
[204750.] --- 238697.01906307237
[252000.] --- 288249.0347546375
[168840.] --- 217220.70299915204
[598500.] --- 429499.0580376455
[404775.] --- 479628.223297131
[359100.] --- 527067.0912492328
[252000.] --- 323452.04519416037
[239400.] --- 243819.6178168564
[592200.] --- 641320.919253713
[250740.] --- 238334.0312590425
[623700.] --- 509498.0226617537
[582750.] --- 484409.86717557634
[263340.] --- 238600.8414052282
[305550.] --- 383079.8164190815
[222075.] --- 233616.87339851618
[434700.] --- 391246.4566215893
[260820.] --- 630999.1602028353
[209790.] --- 233854.89702940764
[330750.] --- 333928.7704187541
[241920.] --- 234250.69944116983
[281610.] --- 343657.3086346035
[267750.] --- 259167.93146688538
[323820.] --- 308855.1050719345
[412650.] --- 401184.931793868
[593460.] --- 418937.4113806334
[308700.] --- 287322.84241291595
[204750.] --- 171187.13456934996
[422100.] --- 419422.2703024874
[258300.] --- 300188.7118145922
[374850.] --- 337779.547203689
[432180.] --- 323952.98661642586
[362250.] --- 324442.07092245796
[369810.] --- 437124.24977721623
[337050.] --- 323650.34723502473
[94500.] --- 288317.9684212617
[796950.] --- 632614.9030611115
[320040.] --- 303454.3318723673
[630000.] --- 564426.904192093
[322560.] --- 308882.2064227622
[459270.] --- 429015.53098754864
[393750.] --- 355040.3166119666
[541800.] --- 524922.9663427334
[277200.] --- 244651.9570680587
[459900.] --- 493380.2657361298
[239400.] --- 218375.42521732926
[204750.] --- 160802.14127899116
[171990.] --- 269778.2037535988
[478800.] --- 512275.06141118234
[245070.] --- 256366.9637033402
[444150.] --- 381207.2346539117
[294210.] --- 292487.9210318177
[428400.] --- 396372.1931208331
[394380.] --- 447668.3890708649
[199080.] --- 205708.4669709777
[587160.] --- 595099.7739113541
[340200.] --- 332600.38264786213
[300825.] --- 320787.15314682515
[224910.] --- 185425.9908691409
[504000.] --- 566921.0240829327
[267750.] --- 257253.50904539798
[119700.] --- 153806.9288631049
[355950.] --- 387056.1044374072
[466200.] --- 410460.38294567907
[330750.] --- 409900.51498092536
[215460.] --- 217553.87653197636
[239400.] --- 232098.046406603
[362250.] --- 328682.86593171273
[313425.] --- 349539.072859918
[239400.] --- 236525.08132224364
[279405.] --- 273736.96645418735
[510300.] --- 530106.8339580754
[330750.] --- 308822.39215568005
[756000.] --- 695566.5391387903
[244440.] --- 229259.70962904562
[296100.] --- 297525.91331675346
[422100.] --- 371479.9478653246
[458640.] --- 436108.6598738261
[538650.] --- 537774.2617396107
[245700.] --- 241068.14962356095
[275310.] --- 228828.70054598222
[327600.] --- 271493.64208642143
[288225.] --- 302780.7671285117
[357525.] --- 309066.13337582577
[352800.] --- 302043.1002320736
[156870.] --- 183672.65912366923
[343350.] --- 298343.96151645173
[466200.] --- 495725.6193931041
[275625.] --- 383438.2076648352
[330750.] --- 259275.30013190504
[748440.] --- 634717.580196373
[198450.] --- 181156.0933955447
[314370.] --- 266164.2412437047
[280350.] --- 249629.05540803066
[277168.5] --- 334394.02788885776
[189000.] --- 213897.94817440002
[352801.89] --- 385798.99207025877
[302400.] --- 272692.07206064655
[170100.] --- 200121.14602615597
[262710.] --- 257323.38052624985
[198450.] --- 227845.30222377286
[270900.] --- 280414.7044874789
[221760.] --- 252356.74615243406
[466200.] --- 426606.2464993122
[630000.] --- 523768.5240244946
[217350.] --- 178556.69509306955
[258300.] --- 276871.86402719934
[513450.] --- 560854.6061048917
[368550.] --- 357340.9914717987
[343350.] --- 352518.43652148556
[611100.] --- 604625.0333426293
[365400.] --- 307149.42996102426
[593775.] --- 514635.31813795323
[478800.] --- 345003.6035401114
[475020.] --- 396393.46595184656
[384300.] --- 481320.8350855789
[245700.] --- 278800.9541055038
[352800.] --- 346361.79140376934
[166950.] --- 168580.65449758945
[235620.] --- 277916.8826881408
[513450.] --- 514939.2785067182
[371700.] --- 382117.2165372693
[236880.] --- 299155.2166286709
[447300.] --- 424767.65713331924
[299250.] --- 307710.03045855043
[478800.] --- 390776.9179992459
[214200.] --- 219616.77189946044
[412650.] --- 381688.84494729
[472500.] --- 333868.8024314896
[557550.] --- 608279.3083539564
[378000.] --- 500002.0372448065
[144900.] --- 277209.12300956436
[434700.] --- 402118.35075867665
[724500.] --- 488183.8670194332
[196875.] --- 220941.9037840234
[496440.] --- 464408.4004965683
[157185.] --- 154119.48144342692
[472500.] --- 474776.5251320615
[299565.] --- 259006.7874449829
[303975.] --- 291408.23400217394
[516600.] --- 420388.331945994
[289800.] --- 223157.45581367554
[340200.] --- 282361.10986093205
[441000.] --- 380655.09228731133
[276570.] --- 317247.50212020153
[299250.] --- 323407.5567096493
[160650.] --- 185976.42672582023
[315000.] --- 326208.2066368635
[453600.] --- 499244.7626560521
[277200.] --- 232112.62377396802
[264600.] --- 299572.907627383
[291375.] --- 294765.27846915746
[403200.] --- 370752.98406782007
[472500.] --- 569532.522369707
[236250.] --- 263545.930055733
[275940.] --- 256959.06497962444
[273735.] --- 286521.98079242796
[393750.] --- 319669.5002175218
[453600.] --- 377736.9367426883
[378000.] --- 417136.70729858807
[365400.] --- 334443.03195283626
[211050.] --- 191044.98514939542
[497700.] --- 354925.6812927082
[250110.] --- 274673.67000673857
[305550.] --- 312936.041530833
[289170.] --- 263951.52145199827
[88200.] --- 72882.306
[319410.] --- 454660.48399768333
[207900.] --- 229011.11233840257
[400680.] --- 393331.84033960744
[202860.] --- 224920.85613682997
[318150.] --- 316862.23786862387
[693000.] --- 599361.1237309371
[275625.] --- 297172.53736889304
[221130.] --- 251974.670301572
[296100.] --- 331511.6439827782
[270900.] --- 235540.51849151336
[554400.] --- 651077.7671437358
[557550.] --- 585968.9304337999
[132300.] --- 191391.25116895902
[242550.] --- 214091.62297775337
[152775.] --- 220738.2203249642
[453600.] --- 442889.27720823354
[359100.] --- 319875.7716830491
[387450.] --- 355210.19393439393
[475650.] --- 514004.87832463405
[466200.] --- 357436.91349194216
[209790.] --- 276789.8150278031
[378000.] --- 368321.5314007968
[288540.] --- 286018.2140058796
[207900.] --- 243630.80805515448
[359730.] --- 622275.3684936397
[346500.] --- 392249.1443323125
[321300.] --- 334680.35495383735
[277200.] --- 274524.32566987834
[337050.] --- 362791.3547456199
[242550.] --- 304550.94404252956
[163170.] --- 177157.853346419
[189000.] --- 236456.17989310276
[466200.] --- 319689.14653947484
[310590.] --- 326708.7280264808
[330750.] --- 331187.64279631607
[450450.] --- 543586.1601562449
[305550.] --- 320570.0208609473
[472500.] --- 504637.2176272715
[403200.] --- 359356.3561656481
[365400.] --- 448251.7929366928
[261450.] --- 260389.89674167812
[368550.] --- 332860.4498956491
[299250.] --- 326165.577381169
[743400.] --- 626554.6429880994
[302400.] --- 294413.2566011596
[749700.] --- 634043.6523380823
[299250.] --- 446502.3128590772
[270900.] --- 318155.0185508919
[551250.] --- 512055.2129117657
[398160.] --- 371358.5367825623
[781200.] --- 622689.7554442441
[466200.] --- 470414.0827104742
[223650.] --- 280920.2143745266
[648900.] --- 618936.9623533676
[264600.] --- 273652.38010709663
[283500.] --- 256435.2676625057
[263025.] --- 310913.4001187253
[355950.] --- 344251.1465705457
[136080.] --- 209173.1650449938
[127260.] --- 146604.9971463011
[573300.] --- 439544.27950897196
[343350.] --- 308304.82998943544
[148050.] --- 154185.85937377674
[255150.] --- 297299.4648336935
[406350.] --- 422856.4023487887
[535500.] --- 491571.5277942116
[516600.] --- 470810.07038751006
[189000.] --- 274316.91701055266
[468090.] --- 426999.83669005637
[381150.] --- 334296.10472542956
[248850.] --- 217854.0413630942
[270900.] --- 258794.50458665675
[252000.] --- 335555.8512523339
[274050.] --- 275412.27207018825
[234360.] --- 250465.5852309162
[378000.] --- 388417.77880147577
[242550.] --- 178256.06552274057
[661500.] --- 699258.8732873518
[201600.] --- 286850.2395292401
[243180.] --- 235884.69872703022
[236250.] --- 298105.17464982014
[136080.] --- 121983.92713343367
[198450.] --- 268859.233604111
[255150.] --- 228737.87461775405
[213570.] --- 190560.08315447866
[261450.] --- 300645.67924915237
[544950.] --- 514962.7771038461
[505575.] --- 553880.6232866993
[283500.] --- 297482.9406114137
[510300.] --- 511753.4351989588
[330120.] --- 344800.9630667719
[260190.] --- 281770.3291688977
[195300.] --- 257509.26338522887
[453600.] --- 422805.74952919345
[296100.] --- 270662.46865217644
[416745.] --- 468275.38245505956
[207900.] --- 232750.47334296288
[129780.] --- 133733.05158008452
[315000.] --- 317933.6653100709
[270270.] --- 317945.82917982794
[175455.] --- 229583.6449808959
[294525.] --- 308653.1480993397
[214200.] --- 227729.62016219238
[252000.] --- 303745.18376823247
[473130.] --- 465400.9827730358
[308700.] --- 335152.24151856854
[680400.] --- 625156.0999930071
[452340.] --- 326054.177392013
[343350.] --- 334484.20192737156
[769860.] --- 623903.315002624
[560700.] --- 557540.645217555
[299250.] --- 306660.7334690907
[355950.] --- 304089.69955031923
[466200.] --- 504112.36717044574
[346500.] --- 309351.68878484255
[270270.] --- 253789.11711005995
[686700.] --- 414088.6798429254
[450450.] --- 392752.8369824955
[286650.] --- 306448.6402233133
[504000.] --- 636729.5335249065
[378000.] --- 388435.1427818649
[371700.] --- 366765.8252162304
[719460.] --- 649206.345104547
[370125.] --- 377825.544061331
[415800.] --- 314190.839574129
[220500.] --- 203426.8031866574
[553140.] --- 561899.7880183305
[576450.] --- 601380.3054920866
[598500.] --- 548796.227589531
[383670.] --- 420295.6321037278
[630000.] --- 635240.5222312199
[324450.] --- 312020.9968780318
[330750.] --- 305932.5103877953
[526050.] --- 437821.30742351024
[324450.] --- 301478.25859386136
[207900.] --- 211519.19922749337
[787500.] --- 710915.5452709828
[756000.] --- 710127.1658216784
[227430.] --- 229657.5282994156
[264600.] --- 283758.2176798125
[702450.] --- 683255.5314066075
[343350.] --- 340572.6836433651
[151200.] --- 161922.0986638106
[296100.] --- 314180.84501383227
[170100.] --- 169712.92296357578
[548100.] --- 553124.126396761
[239400.] --- 316687.6317085456
[434700.] --- 348396.7003078148
[179550.] --- 286840.10115905217
[177660.] --- 165173.6194383549
[195300.] --- 167219.57922191446
[302400.] --- 324997.6384863094
[607950.] --- 617531.2781465534
[324450.] --- 278205.99385757104
[270900.] --- 254657.63233464473
[308700.] --- 337908.78205498104
[485100.] --- 460313.75750384683
[214200.] --- 260211.95388430855
[154350.] --- 344714.516497529
[362250.] --- 332557.3423141474
[567000.] --- 499575.0092335399
[384300.] --- 391384.9526234491
[529200.] --- 463416.1324746058
[381150.] --- 297116.6054327892
[170100.] --- 176795.98071558052
[459270.] --- 477893.66163742554
[289800.] --- 278189.0512116405
[251370.] --- 396559.90206972894
[693000.] --- 400321.6716929999
[148050.] --- 188497.8151918332
[171360.] --- 164116.785721669
[524160.] --- 541217.1492021937
[258300.] --- 319943.4883638471
[806400.] --- 652871.9887119326
[332010.] --- 324648.5172821059
[170100.] --- 206488.84449893498
[352800.] --- 338228.28576396784
[427770.] --- 320753.16669249284
[616770.] --- 531546.6057329964
[365400.] --- 387615.31733512535
[456750.] --- 345872.1996709994
[337050.] --- 296153.9534761534
[422100.] --- 420666.705558497
[252000.] --- 221121.1484620682
[743400.] --- 639365.5816413804
[215460.] --- 197392.17726138222
[252000.] --- 264671.4596256324
[242550.] --- 266067.18031081214
[346500.] --- 218269.56512872942
[195300.] --- 179997.7345286859
[349650.] --- 357072.3516874502
[365400.] --- 337638.93188218854
[229950.] --- 341619.8695888377
[440370.] --- 483535.3537747108
[269010.] --- 400072.5920843398
[346500.] --- 403396.60218745837
[296100.] --- 245442.83581933728
[258300.] --- 262118.12047409662
[233100.] --- 222976.17027139763
[321300.] --- 347554.8162441557
[645750.] --- 627415.4192239102
[196560.] --- 204894.98923877807
[415800.] --- 367190.348370425
[689850.] --- 626846.0105970609
[540540.] --- 400019.8323563936
[179550.] --- 276609.3465810607
[121590.] --- 178320.42229787234
[525420.] --- 581680.5342126206
[96075.] --- 103695.86917596599
[598500.] --- 614057.0154071737
[749700.] --- 553372.2530630619
[497700.] --- 448468.759138667
[368550.] --- 380269.72466176504
[330750.] --- 330098.7899762362
[217350.] --- 244321.31385624374
[321300.] --- 313232.84954739234
[562590.] --- 522712.0923754716
[201600.] --- 201327.12427145886
[192150.] --- 201559.7804506812
[226800.] --- 246566.45721543438
[441630.] --- 540477.9496916198
[233100.] --- 219518.4423801692
[333900.] --- 298605.37410327996
[396900.] --- 310002.47724217287
[524790.] --- 506457.3752278097
[305550.] --- 299786.33118836774
[182700.] --- 171188.5557340348
[355950.] --- 287185.97866929416
[459900.] --- 423350.1473982218
[384300.] --- 306712.2677518484
[535500.] --- 586999.0553747162
[403200.] --- 431202.62700346747
[400050.] --- 369631.43272765324
[337680.] --- 339516.7883896854
[355950.] --- 312895.47459078307
[270900.] --- 295429.66211707855
[412020.] --- 537974.6652785325
[196875.] --- 213021.4502062667
[248850.] --- 275507.7572369142
[182700.] --- 192939.32040165193
[236250.] --- 279204.57634927216
[251370.] --- 244655.73660906064
[471240.] --- 466551.7612810214
[233100.] --- 218061.95013593044
[299250.] --- 313152.88303858263
[189945.] --- 212563.46061360763
[498330.] --- 452895.6329655812
[403830.] --- 367644.8383591247
[447300.] --- 454622.82600357954
[270900.] --- 278479.44993861316
[234990.] --- 241169.85091383045
[378000.] --- 366511.83222333284
[450450.] --- 444701.51908678253
[270900.] --- 345963.65641853784
[236250.] --- 216443.69655890818
[229950.] --- 224254.9122478897
[267750.] --- 255888.19369178964
[181440.] --- 140831.1088854064
[374850.] --- 382633.4164179784
[516600.] --- 576241.6547225898
[275310.] --- 254307.3894737166
[793800.] --- 562805.9529056208
[756000.] --- 592974.4104516847
[299250.] --- 338812.23623713286
[381150.] --- 327850.3654338566
[759150.] --- 527859.0785226002
[604170.] --- 463374.94756019337
[201600.] --- 354778.9163774725
[381150.] --- 374015.2221993093
[148050.] --- 177857.49765425752
[488250.] --- 548442.1805351524
[371700.] --- 351489.7522299105
[387450.] --- 340965.25126215775
[529200.] --- 381097.5680499705
[343350.] --- 354945.6082553837
[630000.] --- 613851.9140580889
[403200.] --- 346618.85817329556
[201600.] --- 201079.84689016023
[472500.] --- 371884.6302923495
[705600.] --- 572593.3834666054
[220500.] --- 240173.32484562497
[283185.] --- 286509.7976617115
[319725.] --- 324727.6188205935
[174510.] --- 214463.16338386724
[374850.] --- 336388.4337396706
[327600.] --- 331402.83433693036
[296100.] --- 239162.16828922162
[787500.] --- 548568.497967854
[582120.] --- 624064.8253106462
[302400.] --- 366688.162937796
[333900.] --- 329840.2728128535
[252000.] --- 334824.4575249573
[274050.] --- 237489.05831349402
[324450.] --- 319821.9675050944
[342720.] --- 345224.55481616635
[737100.] --- 590605.7030769231
[226800.] --- 216160.0203396948
[185850.] --- 196050.63394263492
[661500.] --- 619372.5146962927
[248850.] --- 265871.6445112534
[302400.] --- 289602.54250040895
[400050.] --- 461196.44214802067
[534240.] --- 528657.2046179228
[415800.] --- 388779.0600313179
[214200.] --- 213643.59922941698
[138600.] --- 268819.8974752421
[374850.] --- 354080.5611225649
[270900.] --- 362420.58423576714
[365400.] --- 347771.49447072187
[463050.] --- 485917.82168208
[274050.] --- 301792.52675166057
[497700.] --- 393944.84707836376
[393750.] --- 437829.9502346483
[277893.] --- 306735.4062646443
[428400.] --- 558158.0120253108
[324450.] --- 384540.0331346593
[475650.] --- 490259.25071753346
[466200.] --- 382358.28085533576
[323190.] --- 337153.35500535986
[292950.] --- 322387.2656652074
[360360.] --- 424798.8245781818
[252000.] --- 293125.49500008975
[437850.] --- 540857.5590395957
[229950.] --- 229474.85193243762
[343350.] --- 380494.8858697286
[630000.] --- 517958.8281662946
[257040.] --- 270080.33300501405
[311850.] --- 301965.34329467686
[349650.] --- 253861.20830884733
[507150.] --- 505968.7580516843
[179865.] --- 183873.88541660344
[355950.] --- 326370.72112194565
[756000.] --- 699454.2626587827
[179550.] --- 195538.7135340227
[466200.] --- 450159.5114029841
[645750.] --- 557880.5953846155
[228375.] --- 264327.29169227474
[452970.] --- 481249.0163618931
[551250.] --- 515867.2608874058
[387450.] --- 427409.4623496121
[324450.] --- 353380.63221567706
[330750.] --- 421086.93670252047
[368550.] --- 385857.73578939185
[363825.] --- 367612.4183010965
[270900.] --- 367498.9293680233
[497700.] --- 440479.37514441094
[258300.] --- 275279.87368323765
[272475.] --- 223936.68238896338
[522900.] --- 383741.54803414486
[223650.] --- 205143.90399085285
[315000.] --- 348782.58943503466
[106785.] --- 111265.26934869862
[226800.] --- 212836.1584515723
[173250.] --- 229556.68490533438
[352800.] --- 421456.8687677641
[310590.] --- 286133.497171653
[252000.] --- 307271.363553486
[217350.] --- 196472.5112963167
[294525.] --- 313397.58362060116
[548100.] --- 457896.8207077603
[536760.] --- 502473.195720169
[268695.] --- 286473.6582272374
[260190.] --- 216988.98586266665
[236250.] --- 254051.67627536514
[390600.] --- 336389.57985670876
[286650.] --- 308488.54950734373
[500850.] --- 468756.1338016654
[793800.] --- 581720.2444642627
[582750.] --- 572125.8066798993
[166950.] --- 167160.05953741528
[510300.] --- 471110.1309274844
[551250.] --- 460159.69044754945
[286650.] --- 344430.1859199781
[220500.] --- 219444.2219667993
[100170.] --- 104005.6894701141
[696517.92] --- 667101.9247623091
[693000.] --- 654419.2184119936
[204750.] --- 302589.83496277576
[403200.] --- 435440.8255467915
[280350.] --- 286825.26178845396
[301770.] --- 338394.66572775925
[333900.] --- 306539.6420424273
[289800.] --- 325480.19474769203
[409500.] --- 416109.8954251981
[268380.] --- 273038.9943771081
[214200.] --- 218278.11246631035
[252000.] --- 256341.80131638653
[236880.] --- 194709.43034153583
[258300.] --- 245747.36372287944
[236250.] --- 363049.63872817886
[220500.] --- 215465.47535175475
[548100.] --- 466304.6484873618
[346500.] --- 433570.26304875023
[283500.] --- 288040.5627378197
[220500.] --- 250482.84550149657
[311850.] --- 263459.8863981772
[166950.] --- 174889.69761783298
[549360.] --- 573816.0824305965
[248850.] --- 296426.8808097468
[247590.] --- 248276.2759730184
[291690.] --- 268877.99647696957
[289800.] --- 279438.93963311834
[267750.] --- 307342.7482779648
[195142.5] --- 192849.8901818857
[292950.] --- 333788.470782111
[425250.] --- 370942.9145465944
[126000.] --- 151017.90966972697
[412650.] --- 381046.40948708483
[340200.] --- 362093.4706233137
[359100.] --- 318899.44834012276
[307125.] --- 525330.4409811022
[267750.] --- 266156.10891090415
[459900.] --- 557210.1847028066
[510300.] --- 676799.1147064354
[337680.] --- 285182.8337082459
[561960.] --- 608313.2018107679
[299250.] --- 297202.68947205093
[381150.] --- 395959.66790198407
[367290.] --- 364315.0616289238
[352800.] --- 357758.2153921932
[220500.] --- 242380.90653697395
[441000.] --- 373813.23086419987
[532350.] --- 529364.0126965528
[346500.] --- 429729.5050991795
[217350.] --- 223014.3101516108
[307440.] --- 311061.8080394861
[270900.] --- 279888.63260227273
[185850.] --- 313080.4479689613
[287910.] --- 288225.02939206705
[182700.] --- 192744.04942436892
[346500.] --- 376503.5672928758
[343350.] --- 341727.4596279528
[362250.] --- 376957.94502859615
[463050.] --- 354655.31574750674
[245700.] --- 290382.89112046105
[346500.] --- 323923.99483801937
[311850.] --- 280955.75170279026
[724500.] --- 646402.0420164444
[257040.] --- 229178.9318416232
[579600.] --- 532543.6653780056
[283500.] --- 297926.68515636795
[526050.] --- 446985.3226927629
[283500.] --- 285746.93344506243
[617400.] --- 412017.8260481717
[264600.] --- 227457.33187771644
[302400.] --- 274509.81723566714
[270900.] --- 294855.95617711224
[585900.] --- 516502.3881368061
[793800.] --- 643664.7238507337
[529200.] --- 455280.7907114965
[280350.] --- 259509.5812983504
[333270.] --- 324851.2637434143
[189000.] --- 206423.03242951632
[677250.] --- 587113.0908621319
[315000.] --- 335600.82758608944
[263025.] --- 265176.03762837715
[245700.] --- 250316.48239977355
[289800.] --- 348238.78287159704
[406350.] --- 393550.04510832415
[201600.] --- 216646.7618796707
[340200.] --- 346522.5695461987
[107100.] --- 187007.9567909283
[239400.] --- 236494.28200761258
[472500.] --- 484570.73524295853
[211050.] --- 217195.54051268348
[619290.] --- 597345.7581581889
[264600.] --- 215156.54114098308
[267750.] --- 258786.7820335646
[148050.] --- 208883.53188094593
[441000.] --- 360401.7594588867
[245700.] --- 277835.46
[280948.5] --- 291884.3778997086
[425250.] --- 380615.430610526
[204750.] --- 195077.97706425178
[664650.] --- 637994.9664108285
[220500.] --- 239733.88858895918
[346500.] --- 352158.0724447305
[384300.] --- 368595.2617077873
[252000.] --- 264511.8801781908
[412650.] --- 591694.4046362198
[252000.] --- 263732.85888575116
[355950.] --- 347150.46798930323
[504000.] --- 383814.9792015166
[302400.] --- 393450.1834389789
[258300.] --- 249615.46049672522
[803250.] --- 670435.7714843682
[322560.] --- 356049.3093825806
[450450.] --- 540995.2200444873
[376740.] --- 359824.0895122728
[337050.] --- 409552.16707537416
[680400.] --- 713226.0147120906
[333900.] --- 290850.32535223983
[214200.] --- 260355.70478678387
[204750.] --- 250816.47141331664
[311850.] --- 257560.17029122973
[718200.] --- 669642.7776128583
[270900.] --- 277033.80630464136
[358470.] --- 341055.9297806411
[570150.] --- 530825.590134066
[296100.] --- 320237.74244438845
[301770.] --- 308253.9893755061
[461160.] --- 416037.29143856495
[318150.] --- 272248.5899660964
[409500.] --- 322057.48571448086
[193410.] --- 346630.7051743162
[340200.] --- 279145.8408647337
[516600.] --- 439529.2531350578
[563850.] --- 526463.2741323786
[502110.] --- 508143.92412764963
[202230.] --- 223177.9991404372
[258300.] --- 211960.10488578083
[252000.] --- 264196.7565188138
[491400.] --- 376889.6303571039
[255150.] --- 295806.6060268573
[201600.] --- 316033.8433966077
[373590.] --- 322215.2351042362
[418950.] --- 396866.6865803335
[355950.] --- 295961.8280242661
[330750.] --- 366246.6372402837
[652050.] --- 627585.3366988213
[189000.] --- 140798.13443868488
[277200.] --- 288733.39265205566
[441000.] --- 353642.79791198135
[261450.] --- 260163.89716288738
[252000.] --- 238936.26543019273
[403200.] --- 346649.0308156949
[274050.] --- 292923.4353184197
[257040.] --- 218504.7672047096
[238770.] --- 330009.67689290957
[200655.] --- 174765.58706739685
[179550.] --- 208049.58214844926
[150885.] --- 139493.816225406
[195300.] --- 199998.90981007565
[441000.] --- 441169.9330818723
[351540.] --- 325095.6362399327
[157500.] --- 153941.66629216317
[390600.] --- 358728.68746840575
[381150.] --- 410827.8396385074
[560700.] --- 546080.5469423138
[165060.] --- 300347.4129543969
[434700.] --- 470008.664242787
[151200.] --- 643403.2515440758
[224280.] --- 210855.40992907272
[278775.] --- 361859.9256243687
[126000.] --- 173621.2668751543
[228375.] --- 279737.7709030632
[337050.] --- 314329.71211489977
[264600.] --- 256470.43332787612
[368550.] --- 376133.9903404524
[229950.] --- 181385.23557747778
[270900.] --- 321977.941727773
[236250.] --- 298081.570434663
[305550.] --- 269588.165475659
[270900.] --- 246798.72198917007
[617400.] --- 621925.1444930899
[213570.] --- 246548.7248033686
[401625.] --- 358091.70403586
[242550.] --- 277053.5639115054
[400050.] --- 369940.07291016623
[693000.] --- 591904.3263587503
[359100.] --- 314217.42417510523
[327600.] --- 321315.18813561456
[535500.] --- 573905.9456153649
[362250.] --- 369318.06583679456
[478800.] --- 485514.9843608982
[286650.] --- 280918.9741408419
[743400.] --- 636277.2969650099
[315000.] --- 302239.60853475024
[791280.] --- 562890.1591282915
[409500.] --- 399642.4804097293
[378000.] --- 381928.4612997355
[365400.] --- 386089.0582365321
[355320.] --- 346952.37059447664
[355950.] --- 385291.7394771811
[286650.] --- 309683.0888830123
[321300.] --- 290478.28886481037
[305550.] --- 309434.60692195554
[481950.] --- 487720.3808212492
[277200.] --- 271823.66930719523
[343350.] --- 347597.06427189166
[626850.] --- 670602.0607485562
[308070.] --- 273472.209477926
[237825.] --- 234856.00718441448
[756000.] --- 610825.5143186304
[182700.] --- 187915.72836069774
[606847.5] --- 643548.3395264477
[315000.] --- 439606.6048064133
[239400.] --- 254039.24713014995
[302400.] --- 273594.86356937006
[280350.] --- 359002.98204748327
[400050.] --- 388747.94514951494
[231210.] --- 230399.66721876588
[333900.] --- 385613.1015579931
[693000.] --- 672465.7819293248
[390600.] --- 351138.6885663953
[269010.] --- 296858.9759547466
[207900.] --- 249485.984165507
[705600.] --- 507966.9521433275
[255150.] --- 263837.8150546077
[393750.] --- 357558.7853015483
[373905.] --- 318596.4835326948
[560700.] --- 575291.1441370598
[122850.] --- 134634.97596139036
[138600.] --- 289130.0394262681
[211050.] --- 193341.73489161144
[437850.] --- 424771.669412633
[355950.] --- 356710.23801385064
[464625.] --- 397788.2385293654
[201600.] --- 279737.4297356885
[396900.] --- 370876.6363136988
[746550.] --- 631798.1491057923
[262710.] --- 373091.89980931976
[378000.] --- 270743.0648737003
[454860.] --- 381177.83474311023
[390600.] --- 286374.4240451836
[280350.] --- 294591.4281631174
[245700.] --- 367808.02473233687
[420840.] --- 400688.250380664
[630000.] --- 608505.8248865886
[252000.] --- 238214.74908505313
[321300.] --- 288865.2438870752
[338940.] --- 298248.9281111457
[396900.] --- 313277.7074480284
[189000.] --- 187109.07966678843
[229950.] --- 205749.43844723987
[258300.] --- 259018.66980745905
[390600.] --- 375101.6288874814
[617400.] --- 530754.6010339131
[693000.] --- 574898.6759985565
[144900.] --- 158449.8201638237
[337050.] --- 475399.57809481747
[234990.] --- 216100.03216230072
[214200.] --- 219452.57526723578
[445725.] --- 361561.5147084739
[144900.] --- 164658.41683918115
[253890.] --- 201844.67800856964
[245700.] --- 237907.61740976167
[226800.] --- 279313.4631620911
[327600.] --- 283852.8194012273
