start: 
Current Time = 02:35:56
------------------------------------------------------------------
Dataset: perth.csv
Normalization used is StandardScaler, using kfold=5, also normalizing price
Dataset total size after normalization: (26510, 9)
Train/test division is 70/30
MLPR SKLEARN LOGS WITH FOLLOWING PARAMS:
{'activation': ['relu', 'identity'], 'solver': ['adam'], 'learning_rate': ['invscaling', 'adaptive'], 'learning_rate_init': [0.001, 0.01, 0.1, 1], 'max_iter': [2500000], 'hidden_layer_sizes': [(1, 7), (2, 7), (3, 7), (7, 7)]}
Starting search for best params: 
Current Time = 02:35:56
Best params were the following:
Current Time = 02:44:04
{'activation': 'relu', 'hidden_layer_sizes': (7, 7), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'max_iter': 2500000, 'solver': 'adam'}
Applying prediction with the params...
!!!!!!!!!!!!!!!!!!!!!!!!!!!True vs Preds!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
[-1.1398819] --- 0.24219919625202846
[2.11347546] --- 1.297513070111577
[0.02325774] --- 0.7816225241001076
[0.06188599] --- 0.16569798230528143
[-0.46174145] --- 0.9876376578691919
[0.95462785] --- -0.10209041968056043
[-0.53899795] --- -0.5467007170453424
[0.21639901] --- -0.06789695283570518
[1.00613219] --- 0.960040106286632
[1.72719293] --- 0.9602486340556069
[0.30223957] --- -0.33178856598988105
[-0.3329806] --- -0.3831775816270552
[1.89887406] --- 1.1260336254747574
[-0.26001612] --- -0.30560686236703766
[-0.16129947] --- -0.42163747589464295
[0.33228377] --- -0.11934259092422617
[-0.74072328] --- -0.2538404616857397
[-0.19348969] --- 0.04231436144634548
[1.38383067] --- 0.6592408801046887
[-0.76218342] --- -0.5357159139511798
[-0.59050229] --- -0.58907437285514
[-0.74072328] --- -0.8963658154848754
[-0.3329806] --- -0.3832866143405799
[-0.84802398] --- -0.6475951503787472
[-0.46174145] --- 0.1398330301250964
[0.56834532] --- -0.41807233372260033
[1.27652997] --- 0.3179704620209167
[0.25502726] --- -0.003549278996498373
[1.53405166] --- 1.621737991915912
[0.28936349] --- 1.126531787476146
[-1.14846596] --- -0.8896368415654076
[-0.46174145] --- -0.3618833499507467
[-0.16129947] --- -0.6180874970964423
[-0.11837919] --- 0.232411597886919
[0.26790334] --- 1.3292291115683974
[0.3065316] --- 0.8019141823243829
[-1.1699261] --- -0.7437212479888693
[-0.31152046] --- -0.15307352895137738
[1.31515822] --- 1.6514047485732424
[0.49108881] --- 0.10380788914610961
[-0.54801121] --- -0.38770310060089275
[-0.89094427] --- -0.45913469140694474
[-0.33727263] --- -0.35629278387081553
[-0.70638705] --- -0.4034884360422578
[-1.34160723] --- -0.8793901158418054
[-0.41882117] --- -0.8352102055778767
[-0.18275962] --- -0.20224280401572303
[-0.18275962] --- -0.1754436839387966
[-0.96390874] --- -0.8521469126236063
[-0.20421976] --- -0.36840605361722
[-0.25572409] --- 0.050508648947729884
[-1.1699261] --- -0.8540806178810634
[0.05330194] --- -0.19501557422202997
[-0.74072328] --- -0.31690920877953704
[-0.78364356] --- -0.3102524919050564
[0.46104461] --- 1.233372988260959
[-0.99824497] --- -0.7977724934787555
[-0.67634286] --- -0.6270854245508624
[-1.24289058] --- -0.31033984449086605
[1.68427265] --- 0.15736745383853634
[0.36447398] --- 0.6119676734310762
[0.05330194] --- 0.400035613442016
[-0.67634286] --- -0.19705895371061893
[-0.76218342] --- -0.3222311608469044
[1.64135236] --- 2.2240645737736116
[-0.68492691] --- -0.39008564524312217
[1.85595377] --- 1.5036605721194012
[1.57697194] --- 1.1564935153611293
[-0.59908635] --- -0.3501405512174292
[-0.31152046] --- 0.0961142122223193
[-0.8802142] --- -0.7281075319692558
[0.56834532] --- -0.1944007868846282
[-0.61625446] --- 0.8340363823917529
[-0.96390874] --- -0.8189241761920857
[-0.13983933] --- 0.1554814901074154
[-0.74501531] --- -1.128402890221528
[-0.47461753] --- -0.13693535578219868
[-0.56904215] --- -0.06577621269853862
[-0.18705164] --- -0.41849809434274765
[0.41812433] --- 0.934750618123418
[1.64993642] --- 0.9297531561945727
[-0.29006032] --- 0.15350337495789157
[-0.99824497] --- -0.8251403556645245
[0.48250475] --- 0.4104824590157685
[-0.63342257] --- -0.6855460783956119
[0.16060264] --- -0.2988534903288323
[0.5511772] --- 0.16020223850556548
[0.07476208] --- -0.07389890116715703
[0.12626641] --- -0.6694178217635685
[-0.09691905] --- -0.3369740710825011
[-1.7493499] --- -0.29762134875768975
[3.03626152] --- 1.3571029042446332
[-0.21280381] --- -0.7511276201632843
[1.89887406] --- 0.6744070955795292
[-0.1956357] --- -0.1524392144810217
[0.73573442] --- 0.16122858069422397
[0.28936349] --- -0.13880950732305242
[1.29799011] --- 1.5763545185826704
[-0.50466173] --- -0.6789484296597796
[0.74002644] --- 1.160194057694671
[-0.76218342] --- -0.8369136763021361
[-0.99824497] --- -1.049006253286343
[-1.22143044] --- -0.5837100511097655
[0.86878729] --- 1.2920487438323303
[-0.72355517] --- -0.28826332392986187
[0.63272574] --- 0.23451874846886367
[-0.38877697] --- -0.3613643785670112
[0.52542504] --- 0.816741647119682
[0.29365551] --- 0.09090752784941492
[-1.03687322] --- -0.9298668983540308
[1.60701614] --- 0.6687896075407413
[-0.07545891] --- -0.3774116919603919
[-0.34371067] --- 0.08626362712545221
[-0.86090007] --- -0.8253057916330173
[1.04046842] --- 0.8143689034650876
[-0.56904215] --- -0.37462894329277285
[-1.57766878] --- -1.002845028724399
[0.03184179] --- 0.9086254245391037
[0.78294673] --- 0.570943133294664
[-0.13983933] --- 0.24494559219700274
[-0.92528049] --- -0.932156715869096
[-0.76218342] --- -0.7661892475195446
[0.07476208] --- 0.32253783105608136
[-0.25787011] --- -0.348734454219114
[-0.76218342] --- -0.17710630537094407
[-0.48963963] --- -0.13334257231587937
[1.0833887] --- 1.4801055431889374
[-0.13983933] --- 0.05896149102204051
[2.75727969] --- 1.3589101964492243
[-0.72784719] --- -0.7327527593836555
[-0.37590088] --- -0.5941041250719866
[0.48250475] --- 0.02712530067718455
[0.73144239] --- 0.6195888097269537
[1.27652997] --- 1.4572368348037887
[-0.71926314] --- -0.4332475634492865
[-0.51753781] --- -0.8533692868587692
[-0.16129947] --- -0.5071422974219869
[-0.42955124] --- -0.1914419100541791
[0.04257186] --- -0.32549359534134426
[0.01038165] --- -0.27571000438814686
[-1.32443911] --- -0.8493715307005066
[-0.05399877] --- -0.14224713173607184
[0.78294673] --- -0.04732924916534642
[-0.5153918] --- -0.2190339420123264
[-0.13983933] --- -0.6026409439662059
[2.70577535] --- 1.4079264759428072
[-1.04116525] --- -1.1273754933066158
[-0.25143207] --- 0.35600272803944155
[-0.48320159] --- -0.6294321567631851
[-0.50487633] --- -0.33061125893646703
[-1.10554568] --- -0.9164807434228179
[0.01039453] --- 0.8313740512286119
[-0.3329806] --- -0.7146009415817798
[-1.23430652] --- -0.665934997057197
[-0.60337838] --- -0.6770237074204106
[-1.04116525] --- -0.5161202076973492
[-0.54758201] --- -0.6754717586697747
[-0.88236021] --- -0.7692577449032424
[0.78294673] --- -0.16700917638517376
[1.89887406] --- 1.7298502392825403
[-0.91240441] --- -0.7148348870847347
[-0.63342257] --- -0.46500082772835416
[1.10484884] --- 1.5555458314282484
[0.11768236] --- 0.18108621865404118
[-0.05399877] --- 0.2845097109652537
[1.77011321] --- 1.552148300364879
[0.09622222] --- -0.05213808374220852
[1.65208243] --- 0.09092214147514532
[0.86878729] --- 0.7094101807998885
[0.84303512] --- 0.5489167947334745
[0.22498306] --- 1.7144522905273845
[-0.71926314] --- -0.07485518446137052
[0.01038165] --- -0.3780164711134883
[-1.25576666] --- -0.8006206490288437
[-0.78793559] --- -0.6693986437152617
[1.10484884] --- 0.539014344945266
[0.1391425] --- -0.40036163443334094
[-0.77935153] --- -0.4153328956374332
[0.65418588] --- 0.36894764390821055
[-0.35444074] --- -0.396734547730921
[0.86878729] --- 0.27474156530128124
[-0.93386455] --- -0.649160957681326
[0.41812433] --- 0.8988051140827311
[0.82586701] --- 0.6112496656114952
[1.40529081] --- 0.9724850504214801
[0.18206278] --- 1.1483055235914026
[-1.40598765] --- -0.8318148710701999
[0.56834532] --- -0.10520035109489684
[2.54267828] --- 0.8032010868107045
[-1.05189532] --- -0.6513968449239074
[0.98896408] --- 0.5759254021133824
[-1.3222931] --- -1.150213437209413
[0.82586701] --- 0.3507128648042518
[-0.35229473] --- -0.5130617107568197
[-0.32225053] --- -0.1356012802259488
[1.12630898] --- 0.7309145266750918
[-0.41882117] --- -0.8926393744975153
[-0.07545891] --- -0.1098914060301035
[0.6112656] --- 0.8771886163414941
[-0.50895376] --- -0.5744612180615274
[-0.35444074] --- -0.30601421382905847
[-1.29868694] --- -0.8325603836479469
[-0.24714004] --- -0.22062637974340937
[0.69710616] --- 0.9089743227745501
[-0.50466173] --- -0.39864447214055354
[-0.59050229] --- 0.019790145310482732
[-0.40809109] --- -0.27515539568019803
[0.35374391] --- 0.33438469666036186
[0.82586701] --- 0.2402691487982267
[-0.78364356] --- -0.6104908474703588
[-0.51324579] --- -0.50742593398611
[-0.52826788] --- -0.3986037305274577
[0.28936349] --- 0.37303558762078437
[0.69710616] --- -0.09370117231550301
[0.18206278] --- 0.5706936615061853
[0.09622222] --- -0.34401548024453765
[-0.95532469] --- -1.0329359745766373
[0.99754814] --- 0.32912899975550847
[-0.68921894] --- -0.31764489198121904
[-0.31152046] --- 0.13373754431832907
[-0.42311319] --- -0.5221959511610681
[-1.79227018] --- -1.2999202918087653
[-0.21709584] --- 0.779634349756356
[-0.97678483] --- -0.46614368225945046
[0.3365758] --- 0.44487122917072286
[-1.01112106] --- -0.36259805156402525
[-0.2256799] --- -0.09838580106184369
[2.32807687] --- 2.398487141216428
[-0.5153918] --- -0.2546035376378697
[-0.88665224] --- -0.7264591225284311
[-0.37590088] --- -0.00844258615222504
[-0.54758201] --- -0.7055402383168281
[1.38383067] --- 2.392894435684336
[1.40529081] --- 1.2507723675998115
[-1.49182821] --- -0.9480121399843353
[-0.74072328] --- -0.5833498354624418
[-1.3523373] --- -0.7961255860828467
[0.69710616] --- 0.8435792124236763
[0.05330194] --- -0.39581944417703874
[0.2464432] --- 0.02478498679937524
[0.84732715] --- 1.093795536840921
[0.78294673] --- 0.3693075861108921
[-0.96390874] --- -0.5305299426224149
[0.18206278] --- -0.028649303365667844
[-0.42740522] --- 0.6053685613104889
[-0.97678483] --- -0.7648338852596331
[0.05759396] --- 1.6865044755131446
[-0.03253863] --- -0.37262867906157426
[-0.20421976] --- -0.6092867604772775
[-0.50466173] --- -0.193253114550067
[-0.09691905] --- -0.4983135213202785
[-0.74072328] --- -0.24491199098345184
[-1.28151883] --- -0.9948186607180136
[-1.10554568] --- -0.8473137469960069
[0.78294673] --- -0.3826209087507517
[-0.27718424] --- -0.07171247423365223
[-0.13983933] --- -0.3459673497342164
[0.67564602] --- 1.2315984055323854
[-0.31152046] --- -0.3606936651685715
[0.82586701] --- 1.1643908619191636
[0.35374391] --- 0.44901069280536854
[0.09622222] --- 0.2732905222837435
[-0.61196243] --- -0.29335497690217816
[0.11768236] --- -0.09633061212813132
[-0.35444074] --- 0.04605526667825244
[2.67143913] --- 1.8666622573281972
[-0.3329806] --- 0.21976643178470634
[2.71435941] --- 1.9112582624884777
[-0.35444074] --- -0.09688784885274127
[-0.54758201] --- -0.39755601038575006
[1.36237053] --- 1.6010425304536438
[0.31940768] --- 0.8668474418926537
[2.92896082] --- 0.6837164168434176
[0.78294673] --- -0.5227175465082672
[-0.86948412] --- -0.48805993100502476
[2.0276349] --- 1.6000774965919051
[-0.59050229] --- -0.4063163981291804
[-0.46174145] --- -0.2052375335208857
[-0.60123236] --- -0.20130046058305862
[0.03184179] --- -0.21452003636154338
[-1.46607604] --- -0.3443169896436866
[-1.52616444] --- -1.0346743980608788
[1.51259152] --- 0.756543373717415
[-0.05399877] --- -0.3536306505481812
[-1.38452751] --- -0.8972543502977486
[-0.65488272] --- -0.05874683828215321
[0.37520405] --- 0.5595079709175748
[1.25506983] --- 1.2621982773415037
[1.12630898] --- 0.37103625563571385
[-1.10554568] --- -0.540333118094328
[0.79582281] --- -0.10717246598299973
[0.20352292] --- -0.6318519298318749
[-0.697803] --- -0.3562337240422354
[-0.54758201] --- -0.6465075202301422
[-0.67634286] --- -0.4274851398298403
[-0.52612187] --- -0.3824905679711841
[-0.79651965] --- -0.5511623804018033
[0.18206278] --- 0.06711795814386645
[-0.74072328] --- -0.6895461604963041
[2.11347546] --- 1.9455306576128812
[-1.01970511] --- -0.17481535100297874
[-0.73643125] --- -0.456938436385905
[-0.78364356] --- -0.06524849451613823
[-1.46607604] --- -1.2511422667806196
[-1.04116525] --- -0.4880825089082985
[-0.65488272] --- -0.7533174780037059
[-0.93815658] --- -1.0229205335216114
[-0.61196243] --- -0.7532222288562413
[1.31945025] --- 1.1467235377041514
[1.05119849] --- 0.6304865896383949
[-0.46174145] --- -0.011011249388086952
[1.0833887] --- 0.10816915548079731
[-0.14413136] --- -0.04793238967969349
[-0.62054649] --- -0.6990289076322178
[-1.06262539] --- -0.8442848849804723
[0.69710616] --- 0.6429574939830724
[-0.37590088] --- -0.39028776715206837
[0.44602251] --- 0.9240861664547937
[-0.97678483] --- -0.5840169415534349
[-1.50899632] --- -1.0343424510548689
[-0.24714004] --- -0.37282742140989333
[-0.55187404] --- -0.34138851297566664
[-1.19782428] --- -0.7164024303532035
[-0.38663095] --- -0.2691655958928219
[-0.93386455] --- -0.6512946628994518
[-0.67634286] --- -0.7137710858195279
[0.83015904] --- 0.3974315984318475
[-0.29006032] --- -0.33197137617024053
[2.24223631] --- 1.3304983932330163
[0.68852211] --- -0.628463155588741
[-0.05399877] --- -0.7602110041318029
[2.85170431] --- 1.6852358701080705
[1.42675095] --- 1.0720913174704028
[-0.35444074] --- -0.3431865711471193
[0.03184179] --- -0.14782562374318736
[0.78294673] --- 0.5334741628885311
[-0.03253863] --- -0.31969611131649367
[-0.55187404] --- -0.20083997633845058
[2.28515659] --- 1.201954158899033
[0.67564602] --- 0.3727120246950567
[-0.44028131] --- -0.6623285376250885
[1.04046842] --- 1.6631915035614897
[0.18206278] --- 0.5888439306480728
[0.1391425] --- 0.47789110126677325
[2.50834206] --- 1.7561115841561494
[0.12841243] --- 0.7578763299132854
[0.43958447] --- -0.06102545719699881
[-0.89094427] --- -0.5244038141390204
[1.37524662] --- 1.062394349064749
[1.53405166] --- 1.6239438391560563
[1.68427265] --- 1.1962427391498274
[0.22069103] --- 0.27330590419266754
[1.89887406] --- 2.189630608804645
[-0.18275962] --- -0.5026356742681056
[-0.13983933] --- -0.30909979067201604
[1.1906894] --- 1.0222299182418917
[-0.18275962] --- 0.013605544041777495
[-0.97678483] --- -0.5801189255467447
[2.9718811] --- 2.160429653533873
[2.75727969] --- 1.031002172999301
[-0.84373196] --- -0.31717628293007305
[-0.59050229] --- -0.4744077180798525
[2.3924573] --- 1.3034300072682878
[-0.05399877] --- 0.12489566632074833
[-1.36306737] --- -1.0406443124720153
[-0.37590088] --- -0.19384059923307762
[-1.23430652] --- -0.7822260979268087
[1.34091039] --- 1.383344413815548
[-0.76218342] --- 0.22504912241871078
[0.56834532] --- -0.28720603653040844
[-1.1699261] --- -0.31961022066972183
[-1.18280218] --- -0.9630703508707031
[-1.06262539] --- -1.1241758232712833
[-0.3329806] --- 0.25038865980590796
[1.74865307] --- 2.3033040385816275
[-0.18275962] --- -0.6831994655682048
[-0.54758201] --- -1.1027532939310518
[-0.29006032] --- -0.07360736161994252
[0.91170757] --- 0.5320824786939289
[-0.93386455] --- -0.4233392139123744
[-1.34160723] --- -0.04247823221849145
[0.07476208] --- -0.38674826289590447
[1.46967124] --- 0.3465215747062479
[0.22498306] --- 0.836573275143522
[1.21214955] --- 0.8776833615138424
[0.20352292] --- -0.17786244633015663
[-1.23430652] --- -0.831075898712319
[0.73573442] --- 1.2631935939722119
[-0.41882117] --- -0.2862128180221923
[-0.68063488] --- -0.40466339919956673
[2.32807687] --- 0.38053652243242164
[-1.38452751] --- -1.1191251562492384
[-1.22572246] --- -0.900233482751366
[1.17781332] --- 1.569755656273859
[-0.63342257] --- -0.43866151813814835
[3.10064195] --- 2.5129188569130188
[-0.13125528] --- -0.2583147471474474
[-1.23430652] --- -0.7569559822877827
[0.01038165] --- -0.4637731453866205
[0.52113301] --- -0.2502758676235434
[1.80874146] --- 0.7334612495865633
[0.09622222] --- 0.9016588320625734
[0.7185663] --- 0.13240060127967934
[-0.09691905] --- -0.41431940720403326
[0.48250475] --- 0.2902673584793516
[-0.67634286] --- -0.9236669227370661
[2.67143913] --- 1.6814226770096559
[-0.92528049] --- -0.9282375750478709
[-0.67634286] --- -0.3628175581423694
[-0.74072328] --- -0.5782763283033793
[-0.03253863] --- -0.8695793060199241
[-1.06262539] --- -1.1448335153807763
[-0.01107849] --- -0.22206979568169105
[0.09622222] --- -0.2585217120679998
[-0.82656384] --- 0.034965567803530107
[0.60697357] --- 1.3245773006305401
[-0.5604581] --- -0.4450474942346152
[-0.03253863] --- 0.9625221474441867
[-0.37590088] --- -0.4003524803017031
[-0.63342257] --- -0.6104246226504451
[-0.8051037] --- -0.8521134368449641
[-0.20421976] --- -0.07643422663880584
[2.00617476] --- 1.8532644826666749
[-1.05404134] --- -0.8777893783425172
[0.43958447] --- 0.39713363012256053
[2.30661673] --- 1.8234245293356155
[1.28940605] --- 0.9044236918905824
[-1.1699261] --- -0.9371671366200254
[-1.56479269] --- -1.1550040372675816
[1.18639738] --- 1.5392090666773224
[-1.73861983] --- -1.1612665683294625
[1.68427265] --- 1.212657287428343
[2.71435941] --- 1.4236174988256167
[0.99754814] --- 0.8753074418169993
[0.11768236] --- 0.6163619785420225
[-0.13983933] --- -0.1270707847722099
[-0.91240441] --- -0.33244190828692777
[-0.20421976] --- 0.06571853629535496
[1.43962704] --- 1.213348508942779
[-1.01970511] --- -0.9423187544482882
[-1.08408553] --- -1.072998690914591
[-0.84802398] --- -0.619249203174077
[0.61555763] --- 1.0808190652424574
[-0.8051037] --- -0.7457553762778873
[-0.11837919] --- -0.22997720667812338
[0.31082363] --- -0.3430298945606467
[1.18210535] --- 1.5170745684923626
[-0.31152046] --- -0.17527396748100965
[-1.14846596] --- -0.8755509966521857
[0.03184179] --- 0.08344285934909901
[0.74002644] --- -0.056768360265255335
[0.22498306] --- 0.16043768898321165
[1.25506983] --- 1.667084754530416
[0.35374391] --- 0.804712658690554
[0.33228377] --- 0.1052566792694789
[-0.09262702] --- -0.2267038295102316
[0.03184179] --- 0.20020978495404362
[-0.54758201] --- -0.5100515158262336
[0.4138323] --- 1.3112472424472887
[-1.05189532] --- -0.8449924422372851
[-0.697803] --- -0.2027496778867045
[-1.14846596] --- -0.9858503705558181
[-0.78364356] --- -0.23289963710891648
[-0.68063488] --- -0.6571708902862204
[0.81728295] --- 0.6567787167487196
[-0.8051037] --- -0.7397975444853717
[-0.35444074] --- -0.24865163880463476
[-1.09910763] --- -0.796837613684561
[1.00184016] --- 0.8380574128235974
[0.35803594] --- 0.19124342974358866
[0.65418588] --- 0.6232610385972763
[-0.54758201] --- -0.46147817497960253
[-0.79222762] --- -0.7890122949673949
[0.18206278] --- 0.2835644779220001
[0.67564602] --- 0.5132704369987682
[-0.54758201] --- -0.2030331047341674
[-0.78364356] --- -1.0343160325887906
[-0.82656384] --- -0.816988486337502
[-0.56904215] --- -0.9407450997188269
[-1.15705001] --- -1.008104138791187
[0.16060264] --- 0.6819883603970307
[1.12630898] --- 0.18843151188299923
[-0.51753781] --- -0.4158491296232747
[3.01480138] --- 0.4950764396771252
[2.75727969] --- 1.5425475768225274
[-0.35444074] --- 0.11504121164671854
[0.20352292] --- -0.19861997164511563
[2.77873983] --- 1.1945424184421591
[1.7229009] --- 0.9079735006136544
[-1.01970511] --- -0.30254178987549546
[0.20352292] --- -0.008678002385607009
[-1.38452751] --- -1.2323834108603373
[0.93316771] --- 1.4116671369478795
[0.1391425] --- 0.7032734563399836
[0.2464432] --- -0.24797530162105424
[1.21214955] --- 0.6883415487164966
[-0.05399877] --- 0.09549480192033655
[1.89887406] --- 1.5776734511397943
[0.35374391] --- -0.3550806817218999
[-1.01970511] --- -0.7173932873800389
[0.82586701] --- 0.18274412890725755
[2.41391744] --- 1.186382974281604
[-0.89094427] --- -0.642615456748967
[-0.46388746] --- -0.5894033148068448
[-0.21494983] --- -0.15910696153722537
[-1.20426232] --- -0.7945560048928249
[0.16060264] --- 0.4870831303239316
[-0.16129947] --- -0.6235708239778632
[-0.37590088] --- -0.658857177509061
[2.9718811] --- 0.5961530057107056
[1.57267991] --- 1.7386545194024112
[-0.3329806] --- 0.2246062271878113
[-0.11837919] --- -0.03361063514480289
[-0.67634286] --- -0.5255366694299434
[-0.52612187] --- -0.7101310452891978
[-0.18275962] --- -0.45922243141005703
[-0.0582908] --- -0.36999641990811866
[2.62851885] --- 1.0864193752677807
[-0.84802398] --- -0.7785152284082979
[-1.12700582] --- -0.37644315139029777
[2.11347546] --- 2.16241192908588
[-0.697803] --- -0.780824146116043
[-0.3329806] --- -0.24265389297844026
[0.33228377] --- 0.27382715818417547
[1.24648577] --- 1.5904982540813077
[0.43958447] --- 0.36856663507838094
[-0.93386455] --- -0.49409087881213165
[-1.44890793] --- -0.3494493614143224
[0.16060264] --- -0.3561631167368946
[-0.54758201] --- -0.4750991024816549
[0.09622222] --- 0.10808411836730603
[0.76148659] --- 0.5527788519232568
[-0.52612187] --- -0.5509746520370893
[0.99754814] --- 0.34090256528186336
[0.28936349] --- 0.30844616035892414
[-0.4999405] --- -0.3260309401943091
[0.52542504] --- 1.1939311760306235
[-0.18275962] --- -0.10562322177431538
[0.84732715] --- 0.38430279813652146
[0.78294673] --- 0.3067516943492814
[-0.19134367] --- -0.1274571842162957
[-0.39736102] --- -0.5643431706108542
[0.06188599] --- 0.09493240628604549
[-0.67634286] --- -0.1820058192509444
[0.58980546] --- 1.1196163049595675
[-0.82656384] --- -0.6380512742702099
[-0.05399877] --- 0.5240319915625151
[1.89887406] --- 1.284183963658007
[-0.64200663] --- -0.5699505527152118
[-0.26860018] --- -0.6154897508683169
[-0.01107849] --- -0.11150337121793918
[1.06192856] --- 0.8749668605071061
[-1.16778008] --- -0.9819630757655098
[0.03184179] --- -0.03934939069302157
[2.75727969] --- 2.0299576406209043
[-1.1699261] --- -1.1961224051781096
[0.78294673] --- 0.8507998444770288
[2.00617476] --- 0.6982254508572696
[-0.83729391] --- -0.601582415157
[0.69281413] --- 1.3669173755187911
[1.36237053] --- 1.3834834344080507
[0.2464432] --- 0.8786795103917524
[-0.18275962] --- 0.21797777695274245
[-0.13983933] --- 0.6404295222045657
[0.11768236] --- 0.5346248392628643
[0.08549215] --- -0.17857069559054395
[-0.54758201] --- 0.4306526491279803
[0.99754814] --- 0.1238419992055394
[-0.63342257] --- -0.5902832939670384
[-0.53685194] --- -0.6698305282209098
[1.16922926] --- 0.028367827315690874
[-0.86948412] --- -0.8259976734639816
[-0.24714004] --- 1.1542147677946677
[-1.66565535] --- -0.8248423842717258
[-0.84802398] --- -0.7104841840103184
[-1.21284638] --- -0.6852970314180064
[0.01038165] --- 0.3664950596946883
[-0.27718424] --- 0.4040349633466007
[-0.67634286] --- -0.25815131640299604
[-0.91240441] --- -0.17272747355550244
[-0.38663095] --- 0.15714190481388957
[1.34091039] --- 1.1701225970347728
[1.26365388] --- 1.000958243450968
[-0.56260411] --- -0.14146560981169537
[-0.62054649] --- -0.7788468522708727
[-0.78364356] --- -0.37752188536499176
[0.26790334] --- 0.16855219307893266
[-0.44028131] --- 0.17723588540173008
[1.01900828] --- 0.4531073747853518
[3.01480138] --- 1.639351819654416
[1.57697194] --- 1.2372882932151783
[-1.25576666] --- -0.8523360290969855
[1.0833887] --- 0.7619993781317997
[1.36237053] --- 0.25282598950683755
[-0.44028131] --- -0.11609722783921161
[-0.89094427] --- -0.7683693824706971
[-1.71072165] --- -1.2556114036913195
[2.35204356] --- 1.9996933424417267
[2.32807687] --- 1.9535367408207707
[-0.99824497] --- -0.166154919000517
[0.35374391] --- 0.9707785342871269
[-0.48320159] --- -0.02191613936510506
[-0.33727263] --- -0.024022379148866846
[-0.11837919] --- -0.2025038823643664
[-0.41882117] --- -0.2826375320420249
[0.39666419] --- 0.6250029775724963
[-0.56475012] --- 0.06871610845315956
[-0.93386455] --- -0.4826307501722389
[-0.67634286] --- -0.5548297162009093
[-0.77935153] --- -0.9861123593877863
[-0.63342257] --- -0.4915845675901117
[-0.78364356] --- 0.6527768965082958
[-0.89094427] --- -0.996392139826187
[1.34091039] --- 0.9873472942714512
[-0.03253863] --- 0.7978287880842048
[-0.46174145] --- -0.1849812198897809
[-0.89094427] --- -0.3030036472406933
[-0.26860018] --- -0.6536731193666977
[-1.25576666] --- -0.9647838518991347
[1.34949445] --- 1.4823967562865485
[-0.697803] --- -0.33555452590891954
[-0.70638705] --- -0.669510490025929
[-0.40594508] --- -0.7727587555471872
[-0.41882117] --- -0.45488136856136346
[-0.56904215] --- -0.028712050965935543
[-1.0636984] --- -1.2332902105778043
[-0.39736102] --- -0.01068908624199294
[0.50396489] --- 0.4777226612977523
[-1.53474849] --- -0.8213372088025266
[0.41812433] --- -0.1595527086085281
[-0.07545891] --- -0.211215354550026
[0.05330194] --- -0.4256195190337073
[-0.30079039] --- 1.0035837621481523
[-0.56904215] --- -0.5043619966291464
[0.74002644] --- 1.21632953956468
[1.0833887] --- 1.9329029578316277
[-0.09262702] --- -0.5144361829915389
[1.43533501] --- 1.4371738243689434
[-0.35444074] --- -0.25879654605333635
[0.20352292] --- 0.5726445755736598
[0.1090983] --- -0.3173581413195309
[0.01038165] --- 0.7873625062292593
[-0.89094427] --- -0.76582263971725
[0.6112656] --- 0.6442487116322244
[1.23360969] --- 0.5216737957597406
[-0.03253863] --- 1.5902577361402774
[-0.91240441] --- -0.9027450238098161
[-0.29864438] --- -0.06771519079320176
[-0.54758201] --- -0.10256589575743769
[-1.12700582] --- -0.7176478290486461
[-0.43169725] --- -0.7152345009124386
[-1.14846596] --- -0.585805447098241
[-0.03253863] --- -0.03514566086620263
[-0.05399877] --- 0.20821055757844587
[0.07476208] --- 0.7168639435184607
[0.76148659] --- -0.33701498797442614
[-0.71926314] --- 0.011263045557458051
[-0.03253863] --- 0.0031124689511234926
[-0.26860018] --- -0.800464263647622
[2.54267828] --- 1.6295760392568601
[-0.64200663] --- -0.8915942631826723
[1.5555118] --- 1.196102103896507
[-0.46174145] --- -0.1684705969827049
[1.1906894] --- 0.6038947605055403
[-0.46174145] --- -0.28965810712698636
[1.81303349] --- 0.8853009990626584
[-0.59050229] --- -0.2538745982042059
[-0.3329806] --- -0.5429346630250469
[-0.54758201] --- -0.41295400776486524
[1.59843208] --- 1.3644233784238335
[3.01480138] --- 1.7772151298282677
[1.21214955] --- -0.17965385158194658
[-0.48320159] --- -0.3327089496628751
[-0.12267122] --- -0.008217458951045087
[-1.10554568] --- -0.827304920615591
[2.22077617] --- 1.574955436099434
[-0.24714004] --- -0.3105082613052317
[-0.60123236] --- -0.5449046497789233
[-0.71926314] --- -0.34293253894082154
[-0.41882117] --- 0.16391685618898788
[0.37520405] --- 0.08786407637786176
[-1.01970511] --- -0.7649262649432499
[-0.07545891] --- 0.1708517740941049
[-1.66350934] --- -0.9340256287989995
[-0.76218342] --- -0.2966222690824839
[0.82586701] --- 1.1757475836139375
[-0.95532469] --- -0.8006329427946741
[1.82590958] --- 1.8664203120686702
[-0.59050229] --- -0.8491985284563793
[-0.56904215] --- -0.3910779772031865
[-1.38452751] --- -0.81172344428927
[0.6112656] --- -0.08178902242796549
[-0.71926314] --- -0.886300605657915
[-0.47912416] --- -0.3686729897890233
[0.50396489] --- 1.1045379504849933
